"region","c_price","discount_rate","allow_eor","early_adoption","plant_mw_th","technology","npv_min","npv_max","npv_mean","mean_co2_transport_distance_km","mean_biomass_transport_distance_km","mean_capital_cost_mg","mean_om_cost_mg","mean_biomass_cost_mg","mean_co2_transport_cost_mg","mean_net_cdr","mean_carbon_removal_revenue_mg","mean_electricity_production_mwh","mean_electricity_revenue_mg","mean_agronomic_revenue_mg","mean_lcoe_usd_mwh","mean_cost_of_co2_avoided","mean_abatement_efficiency","mean_total_capex_m"
"Europe",100,0.02,TRUE,TRUE,150,"BEBCS",-43.6022634964434,107.764908985961,-5.56706934753965,NA,43.3333333333333,52.6939460458064,21.4876049172528,71.516,0,0.816113796663346,81.6113796663348,0.75264329023612,45.6160700755379,13.2293980369599,176.003898054463,180.386589309619,1.26811889306356,250.893262841323
"India",100,0.02,TRUE,TRUE,150,"BEBCS",10.5222768867911,123.871574023669,48.830654590665,NA,43.3333333333333,52.6939460458064,21.4876049172528,44.5,0,1.0628301353895,106.28301353895,0.75264329023612,28.9184964033034,37.3800520364314,108.021289741509,111.719377712941,1.99859877108034,250.893262841323
"US",150,0.02,TRUE,TRUE,150,"BEBCS",-25.1238004685781,135.395038973402,46.5341049876015,NA,43.3333333333333,52.6939460458064,21.4876049172528,106.56,0,0.964264480854013,144.639672128102,0.75264329023612,39.8632710883662,41.6348592289012,184.824196985154,189.410737889376,1.57540820398694,250.893262841323
"China",150,0.02,TRUE,TRUE,150,"BEBCS",41.4848275448349,164.128979483758,93.6035440174993,NA,43.3333333333333,52.6939460458064,21.4876049172528,46.5,0,1.02811545765476,154.217318648213,0.75264329023612,24.2046224506701,36.3863763228618,111.99883893709,117.702215555385,1.6063557543347,250.893262841323
"Europe",150,0.02,TRUE,TRUE,150,"BEBCS",-6.08135781708779,163.930769010436,35.3348954475128,NA,43.3333333333333,52.6939460458064,21.4876049172528,71.516,0,0.816113796663346,122.417069499502,0.75264329023612,45.6160700755379,13.2293980369599,176.003898054463,180.386589309619,1.26811889306356,250.893262841323
"India",150,0.02,TRUE,TRUE,150,"BEBCS",63.2979033830155,176.294315230865,101.938578601205,NA,43.3333333333333,52.6939460458064,21.4876049172528,44.5,0,1.0628301353895,159.424520308427,0.75264329023612,28.9184964033034,37.3800520364314,108.021289741509,111.719377712941,1.99859877108034,250.893262841323
"US",200,0.02,TRUE,TRUE,150,"BEBCS",15.9041944688529,188.021556454655,94.7586867973569,NA,43.3333333333333,52.6939460458064,21.4876049172528,106.56,0,0.964264480854013,192.852896170801,0.75264329023612,39.8632710883662,41.6348592289012,184.824196985154,189.410737889376,1.57540820398694,250.893262841323
"China",200,0.02,TRUE,TRUE,150,"BEBCS",88.6596198153139,217.134230173863,143.649061834179,NA,43.3333333333333,52.6939460458064,21.4876049172528,46.5,0,1.02811545765476,205.623091530954,0.75264329023612,24.2046224506701,36.3863763228618,111.99883893709,117.702215555385,1.6063557543347,250.893262841323
"Europe",200,0.02,TRUE,TRUE,150,"BEBCS",27.9860741743037,220.09662903491,76.2368602425652,NA,43.3333333333333,52.6939460458064,21.4876049172528,71.516,0,0.816113796663346,163.22275933267,0.75264329023612,45.6160700755379,13.2293980369599,176.003898054463,180.386589309619,1.26811889306356,250.893262841323
"India",200,0.02,TRUE,TRUE,150,"BEBCS",116.07352987924,228.717056438062,155.046502611743,NA,43.3333333333333,52.6939460458064,21.4876049172528,44.5,0,1.0628301353895,212.5660270779,0.75264329023612,28.9184964033034,37.3800520364314,108.021289741509,111.719377712941,1.99859877108034,250.893262841323
"US",0,0.08,TRUE,TRUE,150,"BEBCS",-195.598969896698,-62.9526690002539,-151.300992369481,NA,43.3333333333333,94.6051418517715,22.3240058517718,106.56,0,0.964264480854013,0,0.75264329023612,39.8632710883662,31.7097358904016,254.807840979988,234.208703816246,1.57540820398694,250.893262841323
"China",0,0.08,TRUE,TRUE,150,"BEBCS",-147.303005748503,-62.6447717244063,-108.840903717794,NA,43.3333333333333,94.6051418517715,22.3240058517718,46.5,0,1.02811545765476,0,0.75264329023612,24.2046224506701,27.7281002395882,180.299285497379,159.394477594369,1.6063557543347,250.893262841323
"Europe",0,0.08,TRUE,TRUE,150,"BEBCS",-162.401611125136,-70.5612212277785,-132.858806962477,NA,43.3333333333333,94.6051418517715,22.3240058517718,71.516,0,0.816113796663346,0,0.75264329023612,45.6160700755379,10.5321630131486,236.384203511053,233.311934493729,1.26811889306356,250.893262841323
"India",0,0.08,TRUE,TRUE,150,"BEBCS",-137.776572846142,-50.824506594248,-107.674516462861,NA,43.3333333333333,94.6051418517715,22.3240058517718,44.5,0,1.0628301353895,0,0.75264329023612,28.9184964033034,28.3911836597616,176.760977968799,151.959287520466,1.99859877108034,250.893262841323
"US",50,0.08,TRUE,TRUE,150,"BEBCS",-149.927387083924,-22.1770519060137,-103.076410559727,NA,43.3333333333333,94.6051418517715,22.3240058517718,106.56,0,0.964264480854013,48.2132240427003,0.75264329023612,39.8632710883662,31.7097358904016,254.807840979988,234.208703816246,1.57540820398694,250.893262841323
"China",50,0.08,TRUE,TRUE,150,"BEBCS",-95.6123537366072,-9.70842347290062,-58.7953859011176,NA,43.3333333333333,94.6051418517715,22.3240058517718,46.5,0,1.02811545765476,51.4057728827384,0.75264329023612,24.2046224506701,27.7281002395882,180.299285497379,159.394477594369,1.6063557543347,250.893262841323
"Europe",50,0.08,TRUE,TRUE,150,"BEBCS",-124.065929961062,-14.395361203304,-91.9568421674139,NA,43.3333333333333,94.6051418517715,22.3240058517718,71.516,0,0.816113796663346,40.8056898331674,0.75264329023612,45.6160700755379,10.5321630131486,236.384203511053,233.311934493729,1.26811889306356,250.893262841323
"India",50,0.08,TRUE,TRUE,150,"BEBCS",-85.0009463499174,1.59823461294872,-54.566592452324,NA,43.3333333333333,94.6051418517715,22.3240058517718,44.5,0,1.0628301353895,53.141506769475,0.75264329023612,28.9184964033034,28.3911836597616,176.760977968799,151.959287520466,1.99859877108034,250.893262841323
"US",100,0.08,TRUE,TRUE,150,"BEBCS",-108.899392146493,23.4840171898603,-54.8518287499716,NA,43.3333333333333,94.6051418517715,22.3240058517718,106.56,0,0.964264480854013,96.4264480854006,0.75264329023612,39.8632710883662,31.7097358904016,254.807840979988,234.208703816246,1.57540820398694,250.893262841323
"China",100,0.08,TRUE,TRUE,150,"BEBCS",-48.4375614661282,43.2968272172039,-8.74986808443931,NA,43.3333333333333,94.6051418517715,22.3240058517718,46.5,0,1.02811545765476,102.811545765477,0.75264329023612,24.2046224506701,27.7281002395882,180.299285497379,159.394477594369,1.6063557543347,250.893262841323
"Europe",100,0.08,TRUE,TRUE,150,"BEBCS",-86.3498602369276,41.7704988211705,-51.0548773723617,NA,43.3333333333333,94.6051418517715,22.3240058517718,71.516,0,0.816113796663346,81.6113796663348,0.75264329023612,45.6160700755379,10.5321630131486,236.384203511053,233.311934493729,1.26811889306356,250.893262841323
"India",100,0.08,TRUE,TRUE,150,"BEBCS",-32.225319853693,54.0209758201455,-1.45866844178508,NA,43.3333333333333,94.6051418517715,22.3240058517718,44.5,0,1.0628301353895,106.28301353895,0.75264329023612,28.9184964033034,28.3911836597616,176.760977968799,151.959287520466,1.99859877108034,250.893262841323
"US",150,0.08,TRUE,TRUE,150,"BEBCS",-67.8713972090623,69.1450862857342,-6.62724694021648,NA,43.3333333333333,94.6051418517715,22.3240058517718,106.56,0,0.964264480854013,144.639672128102,0.75264329023612,39.8632710883662,31.7097358904016,254.807840979988,234.208703816246,1.57540820398694,250.893262841323
"China",150,0.08,TRUE,TRUE,150,"BEBCS",-1.26276919564924,96.3020779073084,41.2956497322383,NA,43.3333333333333,94.6051418517715,22.3240058517718,46.5,0,1.02811545765476,154.217318648213,0.75264329023612,24.2046224506701,27.7281002395882,180.299285497379,159.394477594369,1.6063557543347,250.893262841323
"Europe",150,0.08,TRUE,TRUE,150,"BEBCS",-49.6446741201019,97.936358845645,-10.1529125773093,NA,43.3333333333333,94.6051418517715,22.3240058517718,71.516,0,0.816113796663346,122.417069499502,0.75264329023612,45.6160700755379,10.5321630131486,236.384203511053,233.311934493729,1.26811889306356,250.893262841323
"India",150,0.08,TRUE,TRUE,150,"BEBCS",20.5503066425314,106.443717027342,51.6492555687539,NA,43.3333333333333,94.6051418517715,22.3240058517718,44.5,0,1.0628301353895,159.424520308427,0.75264329023612,28.9184964033034,28.3911836597616,176.760977968799,151.959287520466,1.99859877108034,250.893262841323
"US",200,0.08,TRUE,TRUE,150,"BEBCS",-26.8434022716312,116.392338719062,41.5973348695385,NA,43.3333333333333,94.6051418517715,22.3240058517718,106.56,0,0.964264480854013,192.852896170801,0.75264329023612,39.8632710883662,31.7097358904016,254.807840979988,234.208703816246,1.57540820398694,250.893262841323
"China",200,0.08,TRUE,TRUE,150,"BEBCS",45.9120230748298,149.307328597413,91.3411675489176,NA,43.3333333333333,94.6051418517715,22.3240058517718,46.5,0,1.02811545765476,205.623091530954,0.75264329023612,24.2046224506701,27.7281002395882,180.299285497379,159.394477594369,1.6063557543347,250.893262841323
"Europe",200,0.08,TRUE,TRUE,150,"BEBCS",-15.5772421287103,163.803397884039,30.7490522177431,NA,43.3333333333333,94.6051418517715,22.3240058517718,71.516,0,0.816113796663346,163.22275933267,0.75264329023612,45.6160700755379,10.5321630131486,236.384203511053,233.311934493729,1.26811889306356,250.893262841323
"India",200,0.08,TRUE,TRUE,150,"BEBCS",73.3259331387557,158.866458234539,104.757179579292,NA,43.3333333333333,94.6051418517715,22.3240058517718,44.5,0,1.0628301353895,212.5660270779,0.75264329023612,28.9184964033034,28.3911836597616,176.760977968799,151.959287520466,1.99859877108034,250.893262841323
"US",0,0.15,TRUE,TRUE,150,"BEBCS",-257.113115753731,-143.40736078835,-220.180421796494,NA,43.3333333333333,154.5324122006,23.5257186347077,106.56,0,0.964264480854013,0,0.75264329023612,39.8632710883662,24.3229542708079,345.841356644317,298.269711037442,1.57540820398694,250.893262841323
"China",0,0.15,TRUE,TRUE,150,"BEBCS",-208.431988880267,-142.456416384952,-177.085146556981,NA,43.3333333333333,154.5324122006,23.5257186347077,46.5,0,1.02811545765476,0,0.75264329023612,24.2046224506701,21.2841707841932,270.080080016758,219.014334083114,1.6063557543347,250.893262841323
"Europe",0,0.15,TRUE,TRUE,150,"BEBCS",-223.530594256901,-148.991665334914,-196.027194710027,NA,43.3333333333333,154.5324122006,23.5257186347077,71.516,0,0.816113796663346,0,0.75264329023612,45.6160700755379,8.52474351637191,320.270426171377,308.995078803407,1.26811889306356,250.893262841323
"India",0,0.15,TRUE,TRUE,150,"BEBCS",-198.905555977906,-132.124921980805,-174.416435903194,NA,43.3333333333333,154.5324122006,23.5257186347077,44.5,0,1.0628301353895,0,0.75264329023612,28.9184964033034,21.7012106043977,266.868678478289,209.502283043261,1.99859877108034,250.893262841323
"US",50,0.15,TRUE,TRUE,150,"BEBCS",-211.074521645278,-100.797683756579,-171.955839986739,NA,43.3333333333333,154.5324122006,23.5257186347077,106.56,0,0.964264480854013,48.2132240427003,0.75264329023612,39.8632710883662,24.3229542708079,345.841356644317,298.269711037442,1.57540820398694,250.893262841323
"China",50,0.15,TRUE,TRUE,150,"BEBCS",-156.741336868372,-89.5027008963638,-127.039628740302,NA,43.3333333333333,154.5324122006,23.5257186347077,46.5,0,1.02811545765476,51.4057728827384,0.75264329023612,24.2046224506701,21.2841707841932,270.080080016758,219.014334083114,1.6063557543347,250.893262841323
"Europe",50,0.15,TRUE,TRUE,150,"BEBCS",-185.194913092827,-92.8258053104395,-155.12522991498,NA,43.3333333333333,154.5324122006,23.5257186347077,71.516,0,0.816113796663346,40.8056898331674,0.75264329023612,45.6160700755379,8.52474351637191,320.270426171377,308.995078803407,1.26811889306356,250.893262841323
"India",50,0.15,TRUE,TRUE,150,"BEBCS",-146.129929481682,-79.7021807736081,-121.308511892638,NA,43.3333333333333,154.5324122006,23.5257186347077,44.5,0,1.0628301353895,53.141506769475,0.75264329023612,28.9184964033034,21.7012106043977,266.868678478289,209.502283043261,1.99859877108034,250.893262841323
"US",100,0.15,TRUE,TRUE,150,"BEBCS",-170.028375278258,-55.1366146607055,-123.731258176984,NA,43.3333333333333,154.5324122006,23.5257186347077,106.56,0,0.964264480854013,96.4264480854006,0.75264329023612,39.8632710883662,24.3229542708079,345.841356644317,298.269711037442,1.57540820398694,250.893262841323
"China",100,0.15,TRUE,TRUE,150,"BEBCS",-109.566544597893,-36.4974502062593,-76.9941109236252,NA,43.3333333333333,154.5324122006,23.5257186347077,46.5,0,1.02811545765476,102.811545765477,0.75264329023612,24.2046224506701,21.2841707841932,270.080080016758,219.014334083114,1.6063557543347,250.893262841323
"Europe",100,0.15,TRUE,TRUE,150,"BEBCS",-147.478843368692,-36.659945285965,-114.223265119929,NA,43.3333333333333,154.5324122006,23.5257186347077,71.516,0,0.816113796663346,81.6113796663348,0.75264329023612,45.6160700755379,8.52474351637191,320.270426171377,308.995078803407,1.26811889306356,250.893262841323
"India",100,0.15,TRUE,TRUE,150,"BEBCS",-93.3543029854574,-27.2794395664113,-68.2005878820994,NA,43.3333333333333,154.5324122006,23.5257186347077,44.5,0,1.0628301353895,106.28301353895,0.75264329023612,28.9184964033034,21.7012106043977,266.868678478289,209.502283043261,1.99859877108034,250.893262841323
"US",150,0.15,TRUE,TRUE,150,"BEBCS",-129.000380340827,-9.47554556483158,-75.5066763672285,NA,43.3333333333333,154.5324122006,23.5257186347077,106.56,0,0.964264480854013,144.639672128102,0.75264329023612,39.8632710883662,24.3229542708079,345.841356644317,298.269711037442,1.57540820398694,250.893262841323
"China",150,0.15,TRUE,TRUE,150,"BEBCS",-62.3917523274136,16.5078004838452,-26.9485931069469,NA,43.3333333333333,154.5324122006,23.5257186347077,46.5,0,1.02811545765476,154.217318648213,0.75264329023612,24.2046224506701,21.2841707841932,270.080080016758,219.014334083114,1.6063557543347,250.893262841323
"Europe",150,0.15,TRUE,TRUE,150,"BEBCS",-111.380757241029,26.8659047068185,-73.3213003248764,NA,43.3333333333333,154.5324122006,23.5257186347077,71.516,0,0.816113796663346,122.417069499502,0.75264329023612,45.6160700755379,8.52474351637191,320.270426171377,308.995078803407,1.26811889306356,250.893262841323
"India",150,0.15,TRUE,TRUE,150,"BEBCS",-40.578676489233,25.1433016407854,-15.0926638715605,NA,43.3333333333333,154.5324122006,23.5257186347077,44.5,0,1.0628301353895,159.424520308427,0.75264329023612,28.9184964033034,21.7012106043977,266.868678478289,209.502283043261,1.99859877108034,250.893262841323
"US",200,0.15,TRUE,TRUE,150,"BEBCS",-87.9723854033956,36.9696680597136,-27.2820945574733,NA,43.3333333333333,154.5324122006,23.5257186347077,106.56,0,0.964264480854013,192.852896170801,0.75264329023612,39.8632710883662,24.3229542708079,345.841356644317,298.269711037442,1.57540820398694,250.893262841323
"China",200,0.15,TRUE,TRUE,150,"BEBCS",-15.2169600569346,69.5130511739498,23.0969247097308,NA,43.3333333333333,154.5324122006,23.5257186347077,46.5,0,1.02811545765476,205.623091530954,0.75264329023612,24.2046224506701,21.2841707841932,270.080080016758,219.014334083114,1.6063557543347,250.893262841323
"Europe",200,0.15,TRUE,TRUE,150,"BEBCS",-77.3133252496372,97.3681091287281,-32.4193355298243,NA,43.3333333333333,154.5324122006,23.5257186347077,71.516,0,0.816113796663346,163.22275933267,0.75264329023612,45.6160700755379,8.52474351637191,320.270426171377,308.995078803407,1.26811889306356,250.893262841323
"India",200,0.15,TRUE,TRUE,150,"BEBCS",12.1969500069913,77.5660428479822,38.0152601389786,NA,43.3333333333333,154.5324122006,23.5257186347077,44.5,0,1.0628301353895,212.5660270779,0.75264329023612,28.9184964033034,21.7012106043977,266.868678478289,209.502283043261,1.99859877108034,250.893262841323
"US",0,0.02,FALSE,TRUE,150,"BEBCS",-152.33385581909,5.761587091471,-98.1396404416637,NA,43.3333333333333,52.6939460458064,21.4876049172528,106.56,0,0.964264480854013,0,0.75264329023612,39.8632710883662,41.6348592289012,184.824196985154,189.410737889376,1.57540820398694,250.893262841323
"China",0,0.02,FALSE,TRUE,150,"BEBCS",-104.555409008019,5.20546504441408,-56.5330094325335,NA,43.3333333333333,52.6939460458064,21.4876049172528,46.5,0,1.02811545765476,0,0.75264329023612,24.2046224506701,36.3863763228618,111.99883893709,117.702215555385,1.6063557543347,250.893262841323
"Europe",0,0.02,FALSE,TRUE,150,"BEBCS",-119.654014384652,-4.56681106298788,-87.3709989376338,NA,43.3333333333333,52.6939460458064,21.4876049172528,71.516,0,0.816113796663346,0,0.75264329023612,45.6160700755379,13.2293980369599,176.003898054463,180.386589309619,1.26811889306356,250.893262841323
"India",0,0.02,FALSE,TRUE,150,"BEBCS",-95.0289761056576,19.0260916092751,-57.3851934304154,NA,43.3333333333333,52.6939460458064,21.4876049172528,44.5,0,1.0628301353895,0,0.75264329023612,28.9184964033034,37.3800520364314,108.021289741509,111.719377712941,1.99859877108034,250.893262841323
"US",50,0.02,FALSE,TRUE,150,"BEBCS",-107.17979034344,45.1269958902586,-49.915058631909,NA,43.3333333333333,52.6939460458064,21.4876049172528,106.56,0,0.964264480854013,48.2132240427003,0.75264329023612,39.8632710883662,41.6348592289012,184.824196985154,189.410737889376,1.57540820398694,250.893262841323
"China",50,0.02,FALSE,TRUE,150,"BEBCS",-52.864756996123,58.118478103549,-6.48749161585572,NA,43.3333333333333,52.6939460458064,21.4876049172528,46.5,0,1.02811545765476,51.4057728827384,0.75264329023612,24.2046224506701,36.3863763228618,111.99883893709,117.702215555385,1.6063557543347,250.893262841323
"Europe",50,0.02,FALSE,TRUE,150,"BEBCS",-81.3183332205783,51.5990489614866,-46.469034142592,NA,43.3333333333333,52.6939460458064,21.4876049172528,71.516,0,0.816113796663346,40.8056898331674,0.75264329023612,45.6160700755379,13.2293980369599,176.003898054463,180.386589309619,1.26811889306356,250.893262841323
"India",50,0.02,FALSE,TRUE,150,"BEBCS",-42.2533496094332,71.4488328164718,-4.27726941987408,NA,43.3333333333333,52.6939460458064,21.4876049172528,44.5,0,1.0628301353895,53.141506769475,0.75264329023612,28.9184964033034,37.3800520364314,108.021289741509,111.719377712941,1.99859877108034,250.893262841323
"US",100,0.02,FALSE,TRUE,150,"BEBCS",-66.1517954060092,89.7339698775282,-1.69047682215371,NA,43.3333333333333,52.6939460458064,21.4876049172528,106.56,0,0.964264480854013,96.4264480854006,0.75264329023612,39.8632710883662,41.6348592289012,184.824196985154,189.410737889376,1.57540820398694,250.893262841323
"China",100,0.02,FALSE,TRUE,150,"BEBCS",-5.68996472564407,111.123728793654,43.5580262008223,NA,43.3333333333333,52.6939460458064,21.4876049172528,46.5,0,1.02811545765476,102.811545765477,0.75264329023612,24.2046224506701,36.3863763228618,111.99883893709,117.702215555385,1.6063557543347,250.893262841323
"Europe",100,0.02,FALSE,TRUE,150,"BEBCS",-43.6022634964434,107.764908985961,-5.56706934753965,NA,43.3333333333333,52.6939460458064,21.4876049172528,71.516,0,0.816113796663346,81.6113796663348,0.75264329023612,45.6160700755379,13.2293980369599,176.003898054463,180.386589309619,1.26811889306356,250.893262841323
"India",100,0.02,FALSE,TRUE,150,"BEBCS",10.5222768867911,123.871574023669,48.830654590665,NA,43.3333333333333,52.6939460458064,21.4876049172528,44.5,0,1.0628301353895,106.28301353895,0.75264329023612,28.9184964033034,37.3800520364314,108.021289741509,111.719377712941,1.99859877108034,250.893262841323
"US",150,0.02,FALSE,TRUE,150,"BEBCS",-25.1238004685781,135.395038973402,46.5341049876015,NA,43.3333333333333,52.6939460458064,21.4876049172528,106.56,0,0.964264480854013,144.639672128102,0.75264329023612,39.8632710883662,41.6348592289012,184.824196985154,189.410737889376,1.57540820398694,250.893262841323
"China",150,0.02,FALSE,TRUE,150,"BEBCS",41.4848275448349,164.128979483758,93.6035440174993,NA,43.3333333333333,52.6939460458064,21.4876049172528,46.5,0,1.02811545765476,154.217318648213,0.75264329023612,24.2046224506701,36.3863763228618,111.99883893709,117.702215555385,1.6063557543347,250.893262841323
"Europe",150,0.02,FALSE,TRUE,150,"BEBCS",-6.08135781708779,163.930769010436,35.3348954475128,NA,43.3333333333333,52.6939460458064,21.4876049172528,71.516,0,0.816113796663346,122.417069499502,0.75264329023612,45.6160700755379,13.2293980369599,176.003898054463,180.386589309619,1.26811889306356,250.893262841323
"India",150,0.02,FALSE,TRUE,150,"BEBCS",63.2979033830155,176.294315230865,101.938578601205,NA,43.3333333333333,52.6939460458064,21.4876049172528,44.5,0,1.0628301353895,159.424520308427,0.75264329023612,28.9184964033034,37.3800520364314,108.021289741509,111.719377712941,1.99859877108034,250.893262841323
"US",200,0.02,FALSE,TRUE,150,"BEBCS",15.9041944688529,188.021556454655,94.7586867973569,NA,43.3333333333333,52.6939460458064,21.4876049172528,106.56,0,0.964264480854013,192.852896170801,0.75264329023612,39.8632710883662,41.6348592289012,184.824196985154,189.410737889376,1.57540820398694,250.893262841323
"China",200,0.02,FALSE,TRUE,150,"BEBCS",88.6596198153139,217.134230173863,143.649061834179,NA,43.3333333333333,52.6939460458064,21.4876049172528,46.5,0,1.02811545765476,205.623091530954,0.75264329023612,24.2046224506701,36.3863763228618,111.99883893709,117.702215555385,1.6063557543347,250.893262841323
"Europe",200,0.02,FALSE,TRUE,150,"BEBCS",27.9860741743037,220.09662903491,76.2368602425652,NA,43.3333333333333,52.6939460458064,21.4876049172528,71.516,0,0.816113796663346,163.22275933267,0.75264329023612,45.6160700755379,13.2293980369599,176.003898054463,180.386589309619,1.26811889306356,250.893262841323
"India",200,0.02,FALSE,TRUE,150,"BEBCS",116.07352987924,228.717056438062,155.046502611743,NA,43.3333333333333,52.6939460458064,21.4876049172528,44.5,0,1.0628301353895,212.5660270779,0.75264329023612,28.9184964033034,37.3800520364314,108.021289741509,111.719377712941,1.99859877108034,250.893262841323
"US",0,0.08,FALSE,TRUE,150,"BEBCS",-195.598969896698,-62.9526690002539,-151.300992369481,NA,43.3333333333333,94.6051418517715,22.3240058517718,106.56,0,0.964264480854013,0,0.75264329023612,39.8632710883662,31.7097358904016,254.807840979988,234.208703816246,1.57540820398694,250.893262841323
"China",0,0.08,FALSE,TRUE,150,"BEBCS",-147.303005748503,-62.6447717244063,-108.840903717794,NA,43.3333333333333,94.6051418517715,22.3240058517718,46.5,0,1.02811545765476,0,0.75264329023612,24.2046224506701,27.7281002395882,180.299285497379,159.394477594369,1.6063557543347,250.893262841323
"Europe",0,0.08,FALSE,TRUE,150,"BEBCS",-162.401611125136,-70.5612212277785,-132.858806962477,NA,43.3333333333333,94.6051418517715,22.3240058517718,71.516,0,0.816113796663346,0,0.75264329023612,45.6160700755379,10.5321630131486,236.384203511053,233.311934493729,1.26811889306356,250.893262841323
"India",0,0.08,FALSE,TRUE,150,"BEBCS",-137.776572846142,-50.824506594248,-107.674516462861,NA,43.3333333333333,94.6051418517715,22.3240058517718,44.5,0,1.0628301353895,0,0.75264329023612,28.9184964033034,28.3911836597616,176.760977968799,151.959287520466,1.99859877108034,250.893262841323
"US",50,0.08,FALSE,TRUE,150,"BEBCS",-149.927387083924,-22.1770519060137,-103.076410559727,NA,43.3333333333333,94.6051418517715,22.3240058517718,106.56,0,0.964264480854013,48.2132240427003,0.75264329023612,39.8632710883662,31.7097358904016,254.807840979988,234.208703816246,1.57540820398694,250.893262841323
"China",50,0.08,FALSE,TRUE,150,"BEBCS",-95.6123537366072,-9.70842347290062,-58.7953859011176,NA,43.3333333333333,94.6051418517715,22.3240058517718,46.5,0,1.02811545765476,51.4057728827384,0.75264329023612,24.2046224506701,27.7281002395882,180.299285497379,159.394477594369,1.6063557543347,250.893262841323
"Europe",50,0.08,FALSE,TRUE,150,"BEBCS",-124.065929961062,-14.395361203304,-91.9568421674139,NA,43.3333333333333,94.6051418517715,22.3240058517718,71.516,0,0.816113796663346,40.8056898331674,0.75264329023612,45.6160700755379,10.5321630131486,236.384203511053,233.311934493729,1.26811889306356,250.893262841323
"India",50,0.08,FALSE,TRUE,150,"BEBCS",-85.0009463499174,1.59823461294872,-54.566592452324,NA,43.3333333333333,94.6051418517715,22.3240058517718,44.5,0,1.0628301353895,53.141506769475,0.75264329023612,28.9184964033034,28.3911836597616,176.760977968799,151.959287520466,1.99859877108034,250.893262841323
"US",100,0.08,FALSE,TRUE,150,"BEBCS",-108.899392146493,23.4840171898603,-54.8518287499716,NA,43.3333333333333,94.6051418517715,22.3240058517718,106.56,0,0.964264480854013,96.4264480854006,0.75264329023612,39.8632710883662,31.7097358904016,254.807840979988,234.208703816246,1.57540820398694,250.893262841323
"China",100,0.08,FALSE,TRUE,150,"BEBCS",-48.4375614661282,43.2968272172039,-8.74986808443931,NA,43.3333333333333,94.6051418517715,22.3240058517718,46.5,0,1.02811545765476,102.811545765477,0.75264329023612,24.2046224506701,27.7281002395882,180.299285497379,159.394477594369,1.6063557543347,250.893262841323
"Europe",100,0.08,FALSE,TRUE,150,"BEBCS",-86.3498602369276,41.7704988211705,-51.0548773723617,NA,43.3333333333333,94.6051418517715,22.3240058517718,71.516,0,0.816113796663346,81.6113796663348,0.75264329023612,45.6160700755379,10.5321630131486,236.384203511053,233.311934493729,1.26811889306356,250.893262841323
"India",100,0.08,FALSE,TRUE,150,"BEBCS",-32.225319853693,54.0209758201455,-1.45866844178508,NA,43.3333333333333,94.6051418517715,22.3240058517718,44.5,0,1.0628301353895,106.28301353895,0.75264329023612,28.9184964033034,28.3911836597616,176.760977968799,151.959287520466,1.99859877108034,250.893262841323
"US",150,0.08,FALSE,TRUE,150,"BEBCS",-67.8713972090623,69.1450862857342,-6.62724694021648,NA,43.3333333333333,94.6051418517715,22.3240058517718,106.56,0,0.964264480854013,144.639672128102,0.75264329023612,39.8632710883662,31.7097358904016,254.807840979988,234.208703816246,1.57540820398694,250.893262841323
"China",150,0.08,FALSE,TRUE,150,"BEBCS",-1.26276919564924,96.3020779073084,41.2956497322383,NA,43.3333333333333,94.6051418517715,22.3240058517718,46.5,0,1.02811545765476,154.217318648213,0.75264329023612,24.2046224506701,27.7281002395882,180.299285497379,159.394477594369,1.6063557543347,250.893262841323
"Europe",150,0.08,FALSE,TRUE,150,"BEBCS",-49.6446741201019,97.936358845645,-10.1529125773093,NA,43.3333333333333,94.6051418517715,22.3240058517718,71.516,0,0.816113796663346,122.417069499502,0.75264329023612,45.6160700755379,10.5321630131486,236.384203511053,233.311934493729,1.26811889306356,250.893262841323
"India",150,0.08,FALSE,TRUE,150,"BEBCS",20.5503066425314,106.443717027342,51.6492555687539,NA,43.3333333333333,94.6051418517715,22.3240058517718,44.5,0,1.0628301353895,159.424520308427,0.75264329023612,28.9184964033034,28.3911836597616,176.760977968799,151.959287520466,1.99859877108034,250.893262841323
"US",200,0.08,FALSE,TRUE,150,"BEBCS",-26.8434022716312,116.392338719062,41.5973348695385,NA,43.3333333333333,94.6051418517715,22.3240058517718,106.56,0,0.964264480854013,192.852896170801,0.75264329023612,39.8632710883662,31.7097358904016,254.807840979988,234.208703816246,1.57540820398694,250.893262841323
"China",200,0.08,FALSE,TRUE,150,"BEBCS",45.9120230748298,149.307328597413,91.3411675489176,NA,43.3333333333333,94.6051418517715,22.3240058517718,46.5,0,1.02811545765476,205.623091530954,0.75264329023612,24.2046224506701,27.7281002395882,180.299285497379,159.394477594369,1.6063557543347,250.893262841323
"Europe",200,0.08,FALSE,TRUE,150,"BEBCS",-15.5772421287103,163.803397884039,30.7490522177431,NA,43.3333333333333,94.6051418517715,22.3240058517718,71.516,0,0.816113796663346,163.22275933267,0.75264329023612,45.6160700755379,10.5321630131486,236.384203511053,233.311934493729,1.26811889306356,250.893262841323
