"region","c_price","discount_rate","allow_eor","early_adoption","plant_mw_th","technology","area_best_km2","area_viable_km2","biomass_processed_yr_mg","npv_min","npv_max","npv_mean","mean_co2_transport_distance_km","mean_biomass_transport_distance_km","mean_capital_cost_mg","mean_om_cost_mg","mean_biomass_cost_mg","mean_co2_transport_cost_mg","mean_net_cdr","mean_carbon_removal_revenue_mg","mean_electricity_production_mwh","mean_electricity_revenue_mg","mean_agronomic_revenue_mg","mean_lcoe_usd_mwh","mean_cost_of_co2_avoided","mean_abatement_efficiency","mean_total_capex_m"
"US",100,0.08,TRUE,TRUE,50,"BECCS",2985617.68392425,69954.7648105869,330023.786201823,-124.298857315642,51.7190028486177,-59.1818609932969,393.586079672635,117.53256106506,107.325938487019,5.36629692435097,117.689884159759,102.678199291769,2.09102376712525,209.102376712524,1.3743344328,64.776081157081,NA,242.34299229798,160.404713764438,1.32009076207403,87.0642426318861
"US",100,0.08,TRUE,TRUE,50,"BEBCS",105466.873025233,NA,NA,-145.924616262613,-70.4456225242487,-106.022331671202,NA,138.199253387187,131.537964686904,31.0390559743725,120.789888008078,0,0.859430479469206,85.9430479469206,0.75264329023612,33.3228786314874,58.0786504197439,299.329391721452,331.99849959349,1.42206157849044,116.279758519933
"China",100,0.08,TRUE,TRUE,50,"BES",3450721.87747659,NA,NA,-105.742049347274,-8.8903696165338,-30.4814975647093,NA,36.5834071051288,84.4773368987069,4.05491217113793,45.4875110657696,0,0.56509017384488,56.5090173844883,1.472501178,47.0292451864133,NA,91.0150444277708,237.271774862436,0,68.5291501786788
"China",100,0.08,TRUE,TRUE,50,"BECCS",1506785.19406777,568526.581526814,49304275.7451009,-69.3801315011563,87.6747125687307,-2.41402770214292,392.949193229967,25.3785329985858,107.325938487019,5.36629692435097,43.8067799497878,102.069049496208,2.11229409361849,211.229409361851,1.3743344328,44.9246277933737,NA,188.140570945729,122.413901221733,1.33351899849653,87.0642426318861
"China",100,0.08,TRUE,TRUE,50,"BEBCS",89063.6966967215,NA,NA,-106.937542989215,-15.4485375631295,-43.5518442017145,NA,98.386231504683,131.537964686904,31.0390559743725,54.7579347257024,0,1.04458598778049,104.458598778049,0.75264329023612,19.1514525192496,50.1730598879649,222.099761822857,208.160723614691,1.57675461189216,116.279758519933
"Europe",100,0.08,TRUE,TRUE,50,"BES",3698001.21011013,244197.32268947,3713884.89302565,-175.729275237915,68.7754833814671,-55.7074321502813,NA,53.1625838966213,84.4773368987069,4.05491217113793,72.9903875844912,0,0.190890400147811,19.0890400147811,1.472501178,86.7261644892701,NA,109.692704540804,Inf,0,68.5291501786788
"Europe",100,0.08,TRUE,TRUE,50,"BECCS",1021410.84729548,145402.283292268,6673135.55633342,-115.879716375834,59.5192645222509,-30.2628333082433,384.065487646257,26.038993129887,107.325938487019,5.36629692435097,68.9218489694838,101.36062530683,1.65911829710852,165.911829710852,1.3743344328,86.8000466685735,NA,205.899454262501,170.808081020649,1.0474231673665,87.0642426318861
"Europe",100,0.08,TRUE,TRUE,50,"BEBCS",37981.2123547837,NA,NA,-116.900187633713,-80.8751745706932,-90.8228480123825,NA,49.7369782637112,131.537964686904,31.0390559743725,72.4765467395567,0,0.696404096074068,69.6404096074068,0.75264329023612,31.6488394607829,42.9414703202603,255.249863478226,337.861568930655,1.21570858153535,116.279758519933
"India",100,0.08,TRUE,TRUE,50,"BES",1726568.79167808,1615928.13630266,101189982.429254,-67.2410800070934,33.8191175685858,12.4081807129185,NA,21.9143560859708,84.4773368987069,4.05491217113793,41.815458764417,0,0.848689392339855,84.8689392339854,1.472501178,57.8869493131955,NA,88.5212927376427,153.598342513093,0,68.5291501786788
"India",100,0.08,TRUE,TRUE,50,"BECCS",1183231.056285,1179005.29716154,57029261.9852138,-10.3010989716012,117.48432030416,35.6776782242467,385.929123607655,23.9241221891609,107.325938487019,5.36629692435097,42.5181729842445,101.630381421321,2.37576302719963,237.576302719965,1.3743344328,54.9421653212241,NA,186.883762559642,108.108596696383,1.49985039595937,87.0642426318861
"India",100,0.08,TRUE,TRUE,50,"BEBCS",NA,NA,NA,NA,NA,NA,NA,NA,131.537964686904,31.0390559743725,NA,0,NA,NA,0.75264329023612,NA,NA,NA,NA,NA,116.279758519933
"US",150,0.08,TRUE,TRUE,50,"BES",484121.570729802,31988.9396516281,140299.545904866,-159.868626889812,10.5434021274262,-55.6651324945515,NA,230.893325330453,84.4773368987069,4.05491217113793,134.693998799568,0,0.325283051074254,48.7924576611383,1.472501178,118.768657713722,NA,151.596651469309,752.807713753477,0,68.5291501786788
"US",150,0.08,TRUE,TRUE,50,"BECCS",4801637.59887269,3526384.42011208,12214322.6205594,-123.427025898716,180.823607636087,25.9028137562148,626.853858071511,129.008353328401,107.325938487019,5.36629692435097,119.41125299926,120.273782853515,2.0699813655245,310.497204828675,1.3743344328,67.782880191684,NA,256.398488500526,171.397444788721,1.3068064176291,87.0642426318861
"US",150,0.08,TRUE,TRUE,50,"BEBCS",249314.996433806,NA,NA,-153.714236575455,-1.18077557885886,-96.6122940122799,NA,202.588226444438,131.537964686904,31.0390559743725,130.448233966665,0,0.846965486309967,127.044822946495,0.75264329023612,33.4656681126064,35.9024695565598,341.6263566114,346.816990583347,1.34700370980658,116.279758519933
"China",150,0.08,TRUE,TRUE,50,"BES",859578.787446455,379181.771382533,21486763.6542417,-78.7174625324682,17.4995979220556,-3.84219548249527,NA,40.9333119946366,84.4773368987069,4.05491217113793,46.1399967991956,0,0.564655183355931,84.6982775033899,1.472501178,46.1317728831592,NA,91.4581583234836,238.698551301446,0,68.5291501786788
"China",150,0.08,TRUE,TRUE,50,"BECCS",3194191.84469042,3174812.94879513,185669217.220086,-35.4217298510416,193.374660673202,76.0947823397451,701.366986506261,29.0672070849411,107.325938487019,5.36629692435097,44.3600810627412,128.944592718311,2.11192522620986,316.788783931481,1.3743344328,45.3029076006786,NA,208.098481975562,135.425528049698,1.33328612765775,87.0642426318861
"China",150,0.08,TRUE,TRUE,50,"BEBCS",992800.136104173,497884.904309903,20129089.8904413,-75.1417595049153,30.8083530706788,0.365857572734196,NA,46.3989094052183,131.537964686904,31.0390559743725,46.9598364107827,0,0.985838037116386,147.875705567458,0.75264329023612,22.1469161137549,39.8800929635809,225.414570633126,212.77297862109,1.64835896833546,116.279758519933
"Europe",150,0.08,TRUE,TRUE,50,"BES",1096056.42838654,237968.163892535,3063860.06239224,-169.451372688118,133.844388554113,-9.2829392660321,NA,44.4259512417864,84.4773368987069,4.05491217113793,71.6798926862684,0,0.33196080787947,49.7941211819202,1.472501178,101.13508130815,NA,108.802725695417,Inf,0,68.5291501786788
"Europe",150,0.08,TRUE,TRUE,50,"BECCS",2843371.57586073,2092846.01876799,63747060.9267287,-139.43086088632,188.111347234396,17.9674290467884,904.839409427467,34.7245227448047,107.325938487019,5.36629692435097,70.2246784117184,143.088479179406,1.72090094817638,258.135142226454,1.3743344328,85.8376798228413,NA,237.209652339361,189.837454348557,1.08642736627298,87.0642426318861
"Europe",150,0.08,TRUE,TRUE,50,"BEBCS",817965.265512958,NA,NA,-153.798655478195,-19.9238109764696,-83.8021437692293,NA,93.9941326676624,131.537964686904,31.0390559743725,79.1151199001499,0,0.749573269478509,112.435990421777,0.75264329023612,29.727792690526,15.7262136798991,300.229776592621,322.93028525591,1.18079736360901,116.279758519933
"India",150,0.08,TRUE,TRUE,50,"BES",120620.811780794,118099.16221113,987688.246991165,-26.3330373126738,61.8320713435754,40.7680528724758,NA,55.8239580976921,84.4773368987069,4.05491217113793,53.5128410264817,0,0.845298432138682,126.794764820802,1.472501178,56.0183781479996,NA,96.4651792599968,168.110512137122,0,68.5291501786788
"India",150,0.08,TRUE,TRUE,50,"BECCS",2789179.03618239,2789179.03618239,158983068.215696,19.930457557432,236.351138917153,128.522002267844,639.550848186215,21.2209013283364,107.325938487019,5.36629692435097,41.5802379495974,128.104833054306,2.37603334928573,356.405002392857,1.3743344328,54.4943062902635,NA,205.46476874626,118.843436385609,1.500021053842,87.0642426318861
"India",150,0.08,TRUE,TRUE,50,"BEBCS",NA,NA,NA,NA,NA,NA,NA,NA,131.537964686904,31.0390559743725,NA,0,NA,NA,0.75264329023612,NA,NA,NA,NA,NA,116.279758519933
"US",200,0.08,TRUE,TRUE,50,"BES",137747.607495473,105551.020177126,203801.402962139,-138.196423530291,25.0515785544255,3.44558774963972,NA,152.463060166863,84.4773368987069,4.05491217113793,122.929459025029,0,0.283225100185491,56.6450200370982,1.472501178,158.262275807417,NA,143.607157165123,753.974910706681,0,68.5291501786788
"US",200,0.08,TRUE,TRUE,50,"BECCS",5069583.79623758,4948960.9875247,15335241.814497,-90.6021605481465,309.928212423556,122.492787041654,708.367494220202,136.110239054945,107.325938487019,5.36629692435097,120.476535858242,126.049711708511,2.06166255502465,412.332511004927,1.3743344328,69.3787590148459,NA,261.376324717611,175.717742268601,1.30155464332364,87.0642426318861
"US",200,0.08,TRUE,TRUE,50,"BEBCS",327742.762303099,20488.7378079344,11366.3499515091,-120.303557220565,43.7324756713526,-59.1121867536138,NA,216.101161516724,131.537964686904,31.0390559743725,132.475174227509,0,0.854664792199294,170.932958439858,0.75264329023612,37.8465268864068,27.1605228089052,355.93444538094,346.127669268235,1.35231881751454,116.279758519933
"China",200,0.08,TRUE,TRUE,50,"BES",109655.138828558,109655.138828558,12235990.374703,9.85907521495048,33.9091396709365,23.5209715386351,NA,13.2522257885509,84.4773368987069,4.05491217113793,41.9878338682826,0,0.56742329197654,113.484658395308,1.472501178,40.5563960814551,NA,88.6383555328655,230.02768556529,0,68.5291501786788
"China",200,0.08,TRUE,TRUE,50,"BECCS",3756626.08415503,3756626.08415503,213561861.167471,27.954659742561,299.074608777673,168.841469723032,851.031817370459,28.8371492657641,107.325938487019,5.36629692435097,44.3255723898648,142.178598550801,2.1119482319918,422.38964639836,1.3743344328,45.6482296767037,NA,217.702765215939,141.672961348273,1.33330065150997,87.0642426318861
"China",200,0.08,TRUE,TRUE,50,"BEBCS",1180289.54525747,1161549.91469728,28516568.8661495,-32.896739334855,83.623256093089,41.0460981238446,NA,54.5781756759876,131.537964686904,31.0390559743725,48.186726351398,0,0.995289766202599,199.05795324052,0.75264329023612,21.3941599333994,31.3577319626007,238.367919275265,211.890638378104,1.63582074338455,116.279758519933
"Europe",200,0.08,TRUE,TRUE,50,"BES",209976.950553419,207436.780017104,2402365.22715899,-169.946355880508,124.42541824265,102.69593803494,NA,52.6022350657451,84.4773368987069,4.05491217113793,72.9063352598617,0,0.849787470605428,169.957494121086,1.472501178,94.1770282435614,NA,109.635623211506,Inf,0,68.5291501786788
"Europe",200,0.08,TRUE,TRUE,50,"BECCS",3757765.12047659,3440300.40944506,94148825.6698938,-159.209222052006,329.062640623359,84.7839185693331,1182.316443496,38.394472216459,107.325938487019,5.36629692435097,70.7751708324658,163.042316772872,1.73138544675176,346.277089350356,1.3743344328,85.0165522357117,NA,252.129114098345,200.736233989648,1.09304636789885,87.0642426318861
"Europe",200,0.08,TRUE,TRUE,50,"BEBCS",789651.198730114,54609.8232331028,571731.719333998,-116.606390191758,74.7845765610493,-38.0342034673124,NA,90.7890754508795,131.537964686904,31.0390559743725,78.6343613176323,0,0.746944575134177,149.388915026836,0.75264329023612,36.0689333125472,17.7193301722172,296.942860855872,323.794736774433,1.20148026273404,116.279758519933
"India",200,0.08,TRUE,TRUE,50,"BES",88405.5396250629,88405.5396250629,488639.425303127,14.5750053817459,104.217444754128,79.6697974580811,NA,62.2631783148618,84.4773368987069,4.05491217113793,56.7232146113069,0,0.844654510116966,168.930902023393,1.472501178,55.9943591158394,NA,98.645397267826,172.049195745793,0,68.5291501786788
"India",200,0.08,TRUE,TRUE,50,"BECCS",2821394.30833816,2821394.30833816,159496504.136189,58.7243023394863,355.217957530146,245.928790702032,659.456796854405,21.4143917355347,107.325938487019,5.36629692435097,41.6140702048016,129.436726132229,2.37601400024501,475.202800049,1.3743344328,54.4690224014354,NA,206.458504550683,119.419608936642,1.50000883853851,87.0642426318861
"India",200,0.08,TRUE,TRUE,50,"BEBCS",NA,NA,NA,NA,NA,NA,NA,NA,131.537964686904,31.0390559743725,NA,0,NA,NA,0.75264329023612,NA,NA,NA,NA,NA,116.279758519933
"US",0,0.15,TRUE,TRUE,50,"BES",5535074.16603613,NA,NA,-247.767686784514,-96.2429642755481,-196.727897865857,NA,141.633983766541,144.841685297539,6.95240089428189,121.305097564982,0,0.490953871124919,0,1.472501178,76.371285890949,NA,185.466190341345,657.575149157352,0,68.5291501786788
"US",0,0.15,TRUE,TRUE,50,"BECCS",NA,NA,NA,NA,NA,NA,NA,NA,184.017043828448,9.20085219142243,NA,NA,NA,NA,1.3743344328,NA,NA,NA,NA,NA,87.0642426318861
"US",0,0.15,TRUE,TRUE,50,"BEBCS",NA,NA,NA,NA,NA,NA,NA,NA,214.860192386508,32.7099044135967,NA,0,NA,NA,0.75264329023612,NA,NA,NA,NA,NA,116.279758519933
"China",0,0.15,TRUE,TRUE,50,"BES",5046570.76824062,NA,NA,-223.997036722398,-128.900619204411,-149.689733852274,NA,34.0769839291993,144.841685297539,6.95240089428189,45.1115475893802,0,0.565340816162475,0,1.472501178,47.2158999289452,NA,133.721885403612,348.390286212553,0,68.5291501786788
"China",0,0.15,TRUE,TRUE,50,"BECCS",NA,NA,NA,NA,NA,NA,NA,NA,184.017043828448,9.20085219142243,NA,NA,NA,NA,1.3743344328,NA,NA,NA,NA,NA,87.0642426318861
"China",0,0.15,TRUE,TRUE,50,"BEBCS",NA,NA,NA,NA,NA,NA,NA,NA,214.860192386508,32.7099044135967,NA,0,NA,NA,0.75264329023612,NA,NA,NA,NA,NA,116.279758519933
"Europe",0,0.15,TRUE,TRUE,50,"BES",4757393.26976032,NA,NA,-237.577840616226,-82.2031855748296,-135.994848620373,NA,47.2981500024191,144.841685297539,6.95240089428189,72.1107225003607,0,0.1662044862613,0,1.472501178,87.9099600718187,NA,152.057473391158,Inf,0,68.5291501786788
"Europe",0,0.15,TRUE,TRUE,50,"BECCS",NA,NA,NA,NA,NA,NA,NA,NA,184.017043828448,9.20085219142243,NA,NA,NA,NA,1.3743344328,NA,NA,NA,NA,NA,87.0642426318861
"Europe",0,0.15,TRUE,TRUE,50,"BEBCS",NA,NA,NA,NA,NA,NA,NA,NA,214.860192386508,32.7099044135967,NA,0,NA,NA,0.75264329023612,NA,NA,NA,NA,NA,116.279758519933
"India",0,0.15,TRUE,TRUE,50,"BES",2909799.84796316,NA,NA,-212.319002517909,-114.44912875996,-135.610465518393,NA,22.7280831000404,144.841685297539,6.95240089428189,42.0999782131913,0,0.848608019638451,0,1.472501178,58.283598886615,NA,131.676678634897,228.496577712949,0,68.5291501786788
"India",0,0.15,TRUE,TRUE,50,"BECCS",NA,NA,NA,NA,NA,NA,NA,NA,184.017043828448,9.20085219142243,NA,NA,NA,NA,1.3743344328,NA,NA,NA,NA,NA,87.0642426318861
"India",0,0.15,TRUE,TRUE,50,"BEBCS",NA,NA,NA,NA,NA,NA,NA,NA,214.860192386508,32.7099044135967,NA,0,NA,NA,0.75264329023612,NA,NA,NA,NA,NA,116.279758519933
"US",50,0.15,TRUE,TRUE,50,"BES",5531896.15314825,NA,NA,-238.442597567991,-81.7347878485489,-172.177454139782,NA,141.653218215927,144.841685297539,6.95240089428189,121.30798273239,0,0.491011683284487,24.5505841642242,1.472501178,76.3740306202067,NA,185.468149706438,657.539570974175,0,68.5291501786788
"US",50,0.15,TRUE,TRUE,50,"BECCS",3178.01288788277,NA,NA,-187.433783071385,-167.369714693662,-175.607359206076,14.0394032001495,106.704223680496,184.017043828448,9.20085219142243,116.065633552074,30.127788117428,1.94352449523479,97.1762247617394,1.3743344328,66.6277337215576,NA,246.964137395491,174.698806142692,1.22697253487045,87.0642426318861
"US",50,0.15,TRUE,TRUE,50,"BEBCS",NA,NA,NA,NA,NA,NA,NA,NA,214.860192386508,32.7099044135967,NA,0,NA,NA,0.75264329023612,NA,NA,NA,NA,NA,116.279758519933
"China",50,0.15,TRUE,TRUE,50,"BES",5043853.07597057,NA,NA,-197.61471013098,-100.52641297146,-121.422746673226,NA,34.0813245726004,144.841685297539,6.95240089428189,45.1121986858903,0,0.565340382098134,28.2670191049067,1.472501178,47.2165190995973,NA,133.722327574063,348.391744757974,0,68.5291501786788
"China",50,0.15,TRUE,TRUE,50,"BECCS",2717.69227005424,NA,NA,-139.969803096236,-99.5837426351154,-118.649023755735,14.0290515669461,26.5705147151289,184.017043828448,9.20085219142243,43.9855772072693,30.123092974339,2.11217489544685,105.608744772343,1.3743344328,43.0687976734014,NA,194.51347490206,126.566360434517,1.33344374712554,87.0642426318861
"China",50,0.15,TRUE,TRUE,50,"BEBCS",NA,NA,NA,NA,NA,NA,NA,NA,214.860192386508,32.7099044135967,NA,0,NA,NA,0.75264329023612,NA,NA,NA,NA,NA,116.279758519933
"Europe",50,0.15,TRUE,TRUE,50,"BES",4756017.77937403,NA,NA,-238.284476488059,-60.6749405833444,-127.686920133698,NA,47.3057920538576,144.841685297539,6.95240089428189,72.1118688080764,0,0.166231966198648,8.31159830993238,1.472501178,87.9074365562814,NA,152.058251867761,Inf,0,68.5291501786788
"Europe",50,0.15,TRUE,TRUE,50,"BECCS",1375.49038629185,NA,NA,-128.632513608565,-103.696099576015,-117.374388566161,10.9882683192982,20.7838277704575,184.017043828448,9.20085219142243,68.1335741655686,28.7438987766939,1.64999934085498,82.4999670427492,1.3743344328,90.2210133532236,NA,211.080623492135,175.943166697593,1.04166625053976,87.0642426318861
"Europe",50,0.15,TRUE,TRUE,50,"BEBCS",NA,NA,NA,NA,NA,NA,NA,NA,214.860192386508,32.7099044135967,NA,0,NA,NA,0.75264329023612,NA,NA,NA,NA,NA,116.279758519933
"India",50,0.15,TRUE,TRUE,50,"BES",2907976.33301239,NA,NA,-171.41095982349,-71.9459241566754,-93.1747503147833,NA,22.7223134414521,144.841685297539,6.95240089428189,42.0949517182409,0,0.84860859660431,42.4304298302154,1.472501178,58.2838577650598,NA,131.673265058714,228.490464731133,0,68.5291501786788
"India",50,0.15,TRUE,TRUE,50,"BECCS",1823.51495077711,NA,NA,-127.683938398683,-83.0366924490168,-98.2230097605659,8.51071310043335,31.961700463295,184.017043828448,9.20085219142243,50.1442550694942,27.620165348852,2.37495926937223,118.747963468611,1.3743344328,54.01134320904,NA,197.173489924233,114.106835318046,1.49934297308853,87.0642426318861
"India",50,0.15,TRUE,TRUE,50,"BEBCS",NA,NA,NA,NA,NA,NA,NA,NA,214.860192386508,32.7099044135967,NA,0,NA,NA,0.75264329023612,NA,NA,NA,NA,NA,116.279758519933
"US",100,0.15,TRUE,TRUE,50,"BES",3894222.05191749,NA,NA,-230.78653078989,-67.2266114215496,-148.160134931555,NA,149.498708819971,144.841685297539,6.95240089428189,122.484806322995,0,0.471564205608223,47.1564205608225,1.472501178,78.9623370224425,NA,186.267350147286,692.706832120591,0,68.5291501786788
"US",100,0.15,TRUE,TRUE,50,"BECCS",1640852.11411897,NA,NA,-199.725286494089,-37.451042229378,-132.933105296573,269.672099261517,122.850307100469,184.017043828448,9.20085219142243,118.48754606507,95.1944150677859,2.08462654076756,208.462654076757,1.3743344328,65.504097779402,NA,296.070481421126,196.420708986146,1.31605210907044,87.0642426318861
"US",100,0.15,TRUE,TRUE,50,"BEBCS",NA,NA,NA,NA,NA,NA,NA,NA,214.860192386508,32.7099044135967,NA,0,NA,NA,0.75264329023612,NA,NA,NA,NA,NA,116.279758519933
"China",100,0.15,TRUE,TRUE,50,"BES",4160477.23027968,NA,NA,-171.232383539563,-72.1522067385104,-93.788916686464,NA,36.4972828188185,144.841685297539,6.95240089428189,45.4745924228229,0,0.565098786273511,56.5098786273514,1.472501178,46.9698833008325,NA,133.96843517815,349.196014162534,0,68.5291501786788
"China",100,0.15,TRUE,TRUE,50,"BECCS",886093.537961431,1243.72349774832,180744.103385821,-141.601402214027,6.11620546935558,-75.6678962097215,272.991001552496,23.6684459876068,184.017043828448,9.20085219142243,43.5502668981411,95.2018823708708,2.1124651023196,211.246510231961,1.3743344328,45.0556388472018,NA,241.549682061406,157.150480777788,1.3336269585351,87.0642426318861
